continent,location,date,population,new_vaccinations,TotalVaccinated,Vaccine_percentage
Africa,Democratic Republic of Congo,2022-05-17,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-18,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-19,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-20,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-21,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-22,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-23,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-24,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-25,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-26,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-27,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-28,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-29,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-30,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-05-31,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-01,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-02,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-03,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-04,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-05,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-06,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-07,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-08,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-09,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-10,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-11,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-12,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-13,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-14,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-15,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-16,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-17,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-18,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-19,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-20,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-21,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-22,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-23,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-24,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-25,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-26,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-27,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-28,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-29,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-06-30,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-01,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-02,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-03,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-04,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-05,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-06,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-07,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-08,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-09,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-10,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-11,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-12,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-13,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-14,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-15,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-16,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-17,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-18,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-19,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-20,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-21,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-22,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-23,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-24,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-25,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-26,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-27,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-28,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-29,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-30,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-07-31,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-01,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-02,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-03,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-04,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-05,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-06,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-07,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-08,95894118,,42303,0.044114280294021792
Africa,Democratic Republic of Congo,2022-08-09,95894118,,42303,0.044114280294021792
Europe,Denmark,2020-02-02,5854240,,,
Europe,Denmark,2020-02-03,5854240,,,
Europe,Denmark,2020-02-04,5854240,,,
Europe,Denmark,2020-02-05,5854240,,,
Europe,Denmark,2020-02-06,5854240,,,
Europe,Denmark,2020-02-07,5854240,,,
Europe,Denmark,2020-02-08,5854240,,,
Europe,Denmark,2020-02-09,5854240,,,
Europe,Denmark,2020-02-10,5854240,,,
Europe,Denmark,2020-02-11,5854240,,,
Europe,Denmark,2020-02-12,5854240,,,
Europe,Denmark,2020-02-13,5854240,,,
Europe,Denmark,2020-02-14,5854240,,,
Europe,Denmark,2020-02-15,5854240,,,
Europe,Denmark,2020-02-16,5854240,,,
Europe,Denmark,2020-02-17,5854240,,,
Europe,Denmark,2020-02-18,5854240,,,
Europe,Denmark,2020-02-19,5854240,,,
Europe,Denmark,2020-02-20,5854240,,,
Europe,Denmark,2020-02-21,5854240,,,
Europe,Denmark,2020-02-22,5854240,,,
Europe,Denmark,2020-02-23,5854240,,,
Europe,Denmark,2020-02-24,5854240,,,
Europe,Denmark,2020-02-25,5854240,,,
Europe,Denmark,2020-02-26,5854240,,,
Europe,Denmark,2020-02-27,5854240,,,
Europe,Denmark,2020-02-28,5854240,,,
Europe,Denmark,2020-02-29,5854240,,,
Europe,Denmark,2020-03-01,5854240,,,
Europe,Denmark,2020-03-02,5854240,,,
Europe,Denmark,2020-03-03,5854240,,,
Europe,Denmark,2020-03-04,5854240,,,
Europe,Denmark,2020-03-05,5854240,,,
Europe,Denmark,2020-03-06,5854240,,,
Europe,Denmark,2020-03-07,5854240,,,
Europe,Denmark,2020-03-08,5854240,,,
Europe,Denmark,2020-03-09,5854240,,,
Europe,Denmark,2020-03-10,5854240,,,
Europe,Denmark,2020-03-11,5854240,,,
Europe,Denmark,2020-03-12,5854240,,,
Europe,Denmark,2020-03-13,5854240,,,
Europe,Denmark,2020-03-14,5854240,,,
Europe,Denmark,2020-03-15,5854240,,,
Europe,Denmark,2020-03-16,5854240,,,
Europe,Denmark,2020-03-17,5854240,,,
Europe,Denmark,2020-03-18,5854240,,,
Europe,Denmark,2020-03-19,5854240,,,
Europe,Denmark,2020-03-20,5854240,,,
Europe,Denmark,2020-03-21,5854240,,,
Europe,Denmark,2020-03-22,5854240,,,
Europe,Denmark,2020-03-23,5854240,,,
Europe,Denmark,2020-03-24,5854240,,,
Europe,Denmark,2020-03-25,5854240,,,
Europe,Denmark,2020-03-26,5854240,,,
Europe,Denmark,2020-03-27,5854240,,,
Europe,Denmark,2020-03-28,5854240,,,
Europe,Denmark,2020-03-29,5854240,,,
Europe,Denmark,2020-03-30,5854240,,,
Europe,Denmark,2020-03-31,5854240,,,
Europe,Denmark,2020-04-01,5854240,,,
Europe,Denmark,2020-04-02,5854240,,,
Europe,Denmark,2020-04-03,5854240,,,
Europe,Denmark,2020-04-04,5854240,,,
Europe,Denmark,2020-04-05,5854240,,,
Europe,Denmark,2020-04-06,5854240,,,
Europe,Denmark,2020-04-07,5854240,,,
Europe,Denmark,2020-04-08,5854240,,,
Europe,Denmark,2020-04-09,5854240,,,
Europe,Denmark,2020-04-10,5854240,,,
Europe,Denmark,2020-04-11,5854240,,,
Europe,Denmark,2020-04-12,5854240,,,
Europe,Denmark,2020-04-13,5854240,,,
Europe,Denmark,2020-04-14,5854240,,,
Europe,Denmark,2020-04-15,5854240,,,
Europe,Denmark,2020-04-16,5854240,,,
Europe,Denmark,2020-04-17,5854240,,,
Europe,Denmark,2020-04-18,5854240,,,
Europe,Denmark,2020-04-19,5854240,,,
Europe,Denmark,2020-04-20,5854240,,,
Europe,Denmark,2020-04-21,5854240,,,
Europe,Denmark,2020-04-22,5854240,,,
Europe,Denmark,2020-04-23,5854240,,,
Europe,Denmark,2020-04-24,5854240,,,
Europe,Denmark,2020-04-25,5854240,,,
Europe,Denmark,2020-04-26,5854240,,,
Europe,Denmark,2020-04-27,5854240,,,
Europe,Denmark,2020-04-28,5854240,,,
Europe,Denmark,2020-04-29,5854240,,,
Europe,Denmark,2020-04-30,5854240,,,
Europe,Denmark,2020-05-01,5854240,,,
Europe,Denmark,2020-05-02,5854240,,,
Europe,Denmark,2020-05-03,5854240,,,
Europe,Denmark,2020-05-04,5854240,,,
Europe,Denmark,2020-05-05,5854240,,,
Europe,Denmark,2020-05-06,5854240,,,
Europe,Denmark,2020-05-07,5854240,,,
Europe,Denmark,2020-05-08,5854240,,,
Europe,Denmark,2020-05-09,5854240,,,
Europe,Denmark,2020-05-10,5854240,,,
Europe,Denmark,2020-05-11,5854240,,,
Europe,Denmark,2020-05-12,5854240,,,
Europe,Denmark,2020-05-13,5854240,,,
Europe,Denmark,2020-05-14,5854240,,,
Europe,Denmark,2020-05-15,5854240,,,
Europe,Denmark,2020-05-16,5854240,,,
Europe,Denmark,2020-05-17,5854240,,,
Europe,Denmark,2020-05-18,5854240,,,
Europe,Denmark,2020-05-19,5854240,,,
Europe,Denmark,2020-05-20,5854240,,,
Europe,Denmark,2020-05-21,5854240,,,
Europe,Denmark,2020-05-22,5854240,,,
Europe,Denmark,2020-05-23,5854240,,,
Europe,Denmark,2020-05-24,5854240,,,
Europe,Denmark,2020-05-25,5854240,,,
Europe,Denmark,2020-05-26,5854240,,,
Europe,Denmark,2020-05-27,5854240,,,
Europe,Denmark,2020-05-28,5854240,,,
Europe,Denmark,2020-05-29,5854240,,,
Europe,Denmark,2020-05-30,5854240,,,
Europe,Denmark,2020-05-31,5854240,,,
Europe,Denmark,2020-06-01,5854240,,,
Europe,Denmark,2020-06-02,5854240,,,
Europe,Denmark,2020-06-03,5854240,,,
Europe,Denmark,2020-06-04,5854240,,,
Europe,Denmark,2020-06-05,5854240,,,
Europe,Denmark,2020-06-06,5854240,,,
Europe,Denmark,2020-06-07,5854240,,,
Europe,Denmark,2020-06-08,5854240,,,
Europe,Denmark,2020-06-09,5854240,,,
Europe,Denmark,2020-06-10,5854240,,,
Europe,Denmark,2020-06-11,5854240,,,
Europe,Denmark,2020-06-12,5854240,,,
Europe,Denmark,2020-06-13,5854240,,,
Europe,Denmark,2020-06-14,5854240,,,
Europe,Denmark,2020-06-15,5854240,,,
Europe,Denmark,2020-06-16,5854240,,,
Europe,Denmark,2020-06-17,5854240,,,
Europe,Denmark,2020-06-18,5854240,,,
Europe,Denmark,2020-06-19,5854240,,,
Europe,Denmark,2020-06-20,5854240,,,
Europe,Denmark,2020-06-21,5854240,,,
Europe,Denmark,2020-06-22,5854240,,,
Europe,Denmark,2020-06-23,5854240,,,
Europe,Denmark,2020-06-24,5854240,,,
Europe,Denmark,2020-06-25,5854240,,,
Europe,Denmark,2020-06-26,5854240,,,
Europe,Denmark,2020-06-27,5854240,,,
Europe,Denmark,2020-06-28,5854240,,,
Europe,Denmark,2020-06-29,5854240,,,
Europe,Denmark,2020-06-30,5854240,,,
Europe,Denmark,2020-07-01,5854240,,,
Europe,Denmark,2020-07-02,5854240,,,
Europe,Denmark,2020-07-03,5854240,,,
Europe,Denmark,2020-07-04,5854240,,,
Europe,Denmark,2020-07-05,5854240,,,
Europe,Denmark,2020-07-06,5854240,,,
Europe,Denmark,2020-07-07,5854240,,,
Europe,Denmark,2020-07-08,5854240,,,
Europe,Denmark,2020-07-09,5854240,,,
Europe,Denmark,2020-07-10,5854240,,,
Europe,Denmark,2020-07-11,5854240,,,
Europe,Denmark,2020-07-12,5854240,,,
Europe,Denmark,2020-07-13,5854240,,,
Europe,Denmark,2020-07-14,5854240,,,
Europe,Denmark,2020-07-15,5854240,,,
Europe,Denmark,2020-07-16,5854240,,,
Europe,Denmark,2020-07-17,5854240,,,
Europe,Denmark,2020-07-18,5854240,,,
Europe,Denmark,2020-07-19,5854240,,,
Europe,Denmark,2020-07-20,5854240,,,
Europe,Denmark,2020-07-21,5854240,,,
Europe,Denmark,2020-07-22,5854240,,,
Europe,Denmark,2020-07-23,5854240,,,
Europe,Denmark,2020-07-24,5854240,,,
Europe,Denmark,2020-07-25,5854240,,,
Europe,Denmark,2020-07-26,5854240,,,
Europe,Denmark,2020-07-27,5854240,,,
Europe,Denmark,2020-07-28,5854240,,,
Europe,Denmark,2020-07-29,5854240,,,
Europe,Denmark,2020-07-30,5854240,,,
Europe,Denmark,2020-07-31,5854240,,,
Europe,Denmark,2020-08-01,5854240,,,
Europe,Denmark,2020-08-02,5854240,,,
Europe,Denmark,2020-08-03,5854240,,,
Europe,Denmark,2020-08-04,5854240,,,
Europe,Denmark,2020-08-05,5854240,,,
Europe,Denmark,2020-08-06,5854240,,,
Europe,Denmark,2020-08-07,5854240,,,
Europe,Denmark,2020-08-08,5854240,,,
Europe,Denmark,2020-08-09,5854240,,,
Europe,Denmark,2020-08-10,5854240,,,
Europe,Denmark,2020-08-11,5854240,,,
Europe,Denmark,2020-08-12,5854240,,,
Europe,Denmark,2020-08-13,5854240,,,
Europe,Denmark,2020-08-14,5854240,,,
Europe,Denmark,2020-08-15,5854240,,,
Europe,Denmark,2020-08-16,5854240,,,
Europe,Denmark,2020-08-17,5854240,,,
Europe,Denmark,2020-08-18,5854240,,,
Europe,Denmark,2020-08-19,5854240,,,
Europe,Denmark,2020-08-20,5854240,,,
Europe,Denmark,2020-08-21,5854240,,,
Europe,Denmark,2020-08-22,5854240,,,
Europe,Denmark,2020-08-23,5854240,,,
Europe,Denmark,2020-08-24,5854240,,,
Europe,Denmark,2020-08-25,5854240,,,
Europe,Denmark,2020-08-26,5854240,,,
Europe,Denmark,2020-08-27,5854240,,,
Europe,Denmark,2020-08-28,5854240,,,
Europe,Denmark,2020-08-29,5854240,,,
Europe,Denmark,2020-08-30,5854240,,,
Europe,Denmark,2020-08-31,5854240,,,
Europe,Denmark,2020-09-01,5854240,,,
Europe,Denmark,2020-09-02,5854240,,,
Europe,Denmark,2020-09-03,5854240,,,
Europe,Denmark,2020-09-04,5854240,,,
Europe,Denmark,2020-09-05,5854240,,,
Europe,Denmark,2020-09-06,5854240,,,
Europe,Denmark,2020-09-07,5854240,,,
Europe,Denmark,2020-09-08,5854240,,,
Europe,Denmark,2020-09-09,5854240,,,
Europe,Denmark,2020-09-10,5854240,,,
Europe,Denmark,2020-09-11,5854240,,,
Europe,Denmark,2020-09-12,5854240,,,
Europe,Denmark,2020-09-13,5854240,,,
Europe,Denmark,2020-09-14,5854240,,,
Europe,Denmark,2020-09-15,5854240,,,
Europe,Denmark,2020-09-16,5854240,,,
Europe,Denmark,2020-09-17,5854240,,,
Europe,Denmark,2020-09-18,5854240,,,
Europe,Denmark,2020-09-19,5854240,,,
Europe,Denmark,2020-09-20,5854240,,,
Europe,Denmark,2020-09-21,5854240,,,
Europe,Denmark,2020-09-22,5854240,,,
Europe,Denmark,2020-09-23,5854240,,,
Europe,Denmark,2020-09-24,5854240,,,
Europe,Denmark,2020-09-25,5854240,,,
Europe,Denmark,2020-09-26,5854240,,,
Europe,Denmark,2020-09-27,5854240,,,
Europe,Denmark,2020-09-28,5854240,,,
Europe,Denmark,2020-09-29,5854240,,,
Europe,Denmark,2020-09-30,5854240,,,
Europe,Denmark,2020-10-01,5854240,,,
Europe,Denmark,2020-10-02,5854240,,,
Europe,Denmark,2020-10-03,5854240,,,
Europe,Denmark,2020-10-04,5854240,,,
Europe,Denmark,2020-10-05,5854240,,,
Europe,Denmark,2020-10-06,5854240,,,
Europe,Denmark,2020-10-07,5854240,,,
Europe,Denmark,2020-10-08,5854240,,,
Europe,Denmark,2020-10-09,5854240,,,
Europe,Denmark,2020-10-10,5854240,,,
Europe,Denmark,2020-10-11,5854240,,,
Europe,Denmark,2020-10-12,5854240,,,
Europe,Denmark,2020-10-13,5854240,,,
Europe,Denmark,2020-10-14,5854240,,,
Europe,Denmark,2020-10-15,5854240,,,
Europe,Denmark,2020-10-16,5854240,,,
Europe,Denmark,2020-10-17,5854240,,,
Europe,Denmark,2020-10-18,5854240,,,
Europe,Denmark,2020-10-19,5854240,,,
Europe,Denmark,2020-10-20,5854240,,,
Europe,Denmark,2020-10-21,5854240,,,
Europe,Denmark,2020-10-22,5854240,,,
Europe,Denmark,2020-10-23,5854240,,,
Europe,Denmark,2020-10-24,5854240,,,
Europe,Denmark,2020-10-25,5854240,,,
Europe,Denmark,2020-10-26,5854240,,,
Europe,Denmark,2020-10-27,5854240,,,
Europe,Denmark,2020-10-28,5854240,,,
Europe,Denmark,2020-10-29,5854240,,,
Europe,Denmark,2020-10-30,5854240,,,
Europe,Denmark,2020-10-31,5854240,,,
Europe,Denmark,2020-11-01,5854240,,,
Europe,Denmark,2020-11-02,5854240,,,
Europe,Denmark,2020-11-03,5854240,,,
Europe,Denmark,2020-11-04,5854240,,,
Europe,Denmark,2020-11-05,5854240,,,
Europe,Denmark,2020-11-06,5854240,,,
Europe,Denmark,2020-11-07,5854240,,,
Europe,Denmark,2020-11-08,5854240,,,
Europe,Denmark,2020-11-09,5854240,,,
Europe,Denmark,2020-11-10,5854240,,,
Europe,Denmark,2020-11-11,5854240,,,
Europe,Denmark,2020-11-12,5854240,,,
Europe,Denmark,2020-11-13,5854240,,,
Europe,Denmark,2020-11-14,5854240,,,
Europe,Denmark,2020-11-15,5854240,,,
Europe,Denmark,2020-11-16,5854240,,,
Europe,Denmark,2020-11-17,5854240,,,
Europe,Denmark,2020-11-18,5854240,,,
Europe,Denmark,2020-11-19,5854240,,,
Europe,Denmark,2020-11-20,5854240,,,
Europe,Denmark,2020-11-21,5854240,,,
Europe,Denmark,2020-11-22,5854240,,,
Europe,Denmark,2020-11-23,5854240,,,
Europe,Denmark,2020-11-24,5854240,,,
Europe,Denmark,2020-11-25,5854240,,,
Europe,Denmark,2020-11-26,5854240,,,
Europe,Denmark,2020-11-27,5854240,,,
Europe,Denmark,2020-11-28,5854240,,,
Europe,Denmark,2020-11-29,5854240,,,
Europe,Denmark,2020-11-30,5854240,,,
Europe,Denmark,2020-12-01,5854240,,,
Europe,Denmark,2020-12-02,5854240,,,
Europe,Denmark,2020-12-03,5854240,,,
Europe,Denmark,2020-12-04,5854240,,,
Europe,Denmark,2020-12-05,5854240,,,
Europe,Denmark,2020-12-06,5854240,,,
Europe,Denmark,2020-12-07,5854240,,,
Europe,Denmark,2020-12-08,5854240,,,
Europe,Denmark,2020-12-09,5854240,,,
Europe,Denmark,2020-12-10,5854240,,,
Europe,Denmark,2020-12-11,5854240,,,
Europe,Denmark,2020-12-12,5854240,,,
Europe,Denmark,2020-12-13,5854240,,,
Europe,Denmark,2020-12-14,5854240,,,
Europe,Denmark,2020-12-15,5854240,,,
Europe,Denmark,2020-12-16,5854240,1,1,1.7081636557435294e-05
Europe,Denmark,2020-12-17,5854240,1,2,3.4163273114870588e-05
Europe,Denmark,2020-12-18,5854240,2,4,6.8326546229741176e-05
Europe,Denmark,2020-12-19,5854240,1,5,8.5408182787176474e-05
Europe,Denmark,2020-12-20,5854240,2,7,0.00011957145590204707
Europe,Denmark,2020-12-21,5854240,3,10,0.00017081636557435295
Europe,Denmark,2020-12-22,5854240,5,15,0.00025622454836152941
Europe,Denmark,2020-12-23,5854240,5,20,0.00034163273114870589
Europe,Denmark,2020-12-24,5854240,4,24,0.00040995927737844708
Europe,Denmark,2020-12-25,5854240,,24,0.00040995927737844708
Europe,Denmark,2020-12-26,5854240,,24,0.00040995927737844708
Europe,Denmark,2020-12-27,5854240,5541,5565,0.095059307442127414
Europe,Denmark,2020-12-28,5854240,1872,7437,0.1270361310776463
Europe,Denmark,2020-12-29,5854240,7919,15356,0.26230561097597638
Europe,Denmark,2020-12-30,5854240,10181,25537,0.43621375276722507
Europe,Denmark,2020-12-31,5854240,5219,30756,0.5253628139604799
Europe,Denmark,2021-01-01,5854240,1984,32740,0.55925278089043162
Europe,Denmark,2021-01-02,5854240,7422,40162,0.68603268741971635
Europe,Denmark,2021-01-03,5854240,4848,45010,0.76884446145016261
Europe,Denmark,2021-01-04,5854240,2274,47284,0.80768810298177052
Europe,Denmark,2021-01-05,5854240,11705,58989,1.0076286588865506
Europe,Denmark,2021-01-06,5854240,16769,75758,1.294070622318183
Europe,Denmark,2021-01-07,5854240,14850,90608,1.5477329251960972
Europe,Denmark,2021-01-08,5854240,7227,97835,1.671181912596682
Europe,Denmark,2021-01-09,5854240,1797,99632,1.7018776134903935
Europe,Denmark,2021-01-10,5854240,821,100453,1.7159016371040474
Europe,Denmark,2021-01-11,5854240,663,101116,1.7272267621416273
Europe,Denmark,2021-01-12,5854240,468,101584,1.7352209680505069
Europe,Denmark,2021-01-13,5854240,11659,113243,1.9343757686736451
Europe,Denmark,2021-01-14,5854240,16030,129273,2.2081944026893328
Europe,Denmark,2021-01-15,5854240,13469,142742,2.4382669654814291
Europe,Denmark,2021-01-16,5854240,4079,146821,2.5079429609992077
Europe,Denmark,2021-01-17,5854240,2671,149492,2.5535680122441171
Europe,Denmark,2021-01-18,5854240,5212,154704,2.64259750198147
Europe,Denmark,2021-01-19,5854240,3985,158689,2.7106678236628494
Europe,Denmark,2021-01-20,5854240,2950,161639,2.7610586515072835
Europe,Denmark,2021-01-21,5854240,3401,165040,2.8191532974391214
Europe,Denmark,2021-01-22,5854240,5534,170574,2.913683074147968
Europe,Denmark,2021-01-23,5854240,6513,177087,3.0249357730465438
Europe,Denmark,2021-01-24,5854240,5831,182918,3.1245387958129491
Europe,Denmark,2021-01-25,5854240,2397,185315,3.1654834786411215
Europe,Denmark,2021-01-26,5854240,1728,187043,3.19500054661237
Europe,Denmark,2021-01-27,5854240,4041,191084,3.2640274399409663
Europe,Denmark,2021-01-28,5854240,7738,198822,3.3962051436224003
Europe,Denmark,2021-01-29,5854240,17193,216015,3.6898897209543855
Europe,Denmark,2021-01-30,5854240,12084,228099,3.8963042171144333
Europe,Denmark,2021-01-31,5854240,11452,239551,4.0919231189701826
Europe,Denmark,2021-02-01,5854240,7886,247437,4.2266289048621166
Europe,Denmark,2021-02-02,5854240,4487,251924,4.3032742080953295
Europe,Denmark,2021-02-03,5854240,6963,258887,4.4222136434447519
Europe,Denmark,2021-02-04,5854240,11179,270066,4.61316925852032
Europe,Denmark,2021-02-05,5854240,13517,283583,4.8440617398671737
Europe,Denmark,2021-02-06,5854240,6927,290510,4.962386236300528
Europe,Denmark,2021-02-07,5854240,4854,295364,5.0453005001503186
Europe,Denmark,2021-02-08,5854240,8643,304007,5.192937084916232
Europe,Denmark,2021-02-09,5854240,7619,311626,5.3230820738473312
Europe,Denmark,2021-02-10,5854240,6673,318299,5.4370678345950969
Europe,Denmark,2021-02-11,5854240,7791,326090,5.5701508650140754
Europe,Denmark,2021-02-12,5854240,18938,345028,5.8936428981387854
Europe,Denmark,2021-02-13,5854240,6968,351996,6.0126677416709944
Europe,Denmark,2021-02-14,5854240,6392,358388,6.12185356254612
Europe,Denmark,2021-02-15,5854240,15744,374132,6.3907868485063819
Europe,Denmark,2021-02-16,5854240,13474,387606,6.6209448194812639
Europe,Denmark,2021-02-17,5854240,10110,397716,6.793640165076936
Europe,Denmark,2021-02-18,5854240,11234,408950,6.9855352701631634
Europe,Denmark,2021-02-19,5854240,14099,423049,7.2263692639864443
Europe,Denmark,2021-02-20,5854240,10257,433306,7.4015756101560584
Europe,Denmark,2021-02-21,5854240,10414,443720,7.5794637732651893
Europe,Denmark,2021-02-22,5854240,13897,457617,7.816847276503867
Europe,Denmark,2021-02-23,5854240,15530,473147,8.0821250922408368
Europe,Denmark,2021-02-24,5854240,14750,487897,8.3340792314630079
Europe,Denmark,2021-02-25,5854240,14744,502641,8.5859308808658348
Europe,Denmark,2021-02-26,5854240,35785,538426,9.1971972450736565
Europe,Denmark,2021-02-27,5854240,7566,545992,9.3264369072672118
Europe,Denmark,2021-02-28,5854240,11566,557558,9.5240031156905083
Europe,Denmark,2021-03-01,5854240,19759,577317,9.8615191724288724
Europe,Denmark,2021-03-02,5854240,17372,594689,10.158261362704637
Europe,Denmark,2021-03-03,5854240,13658,608347,10.391562354806089
Europe,Denmark,2021-03-04,5854240,18749,627096,10.711825958621443
Europe,Denmark,2021-03-05,5854240,21244,648340,11.0747082456476
Europe,Denmark,2021-03-06,5854240,17703,666043,11.377104457623876
Europe,Denmark,2021-03-07,5854240,15360,681403,11.639478395146083
Europe,Denmark,2021-03-08,5854240,15138,696541,11.898060209352538
Europe,Denmark,2021-03-09,5854240,17060,713601,12.189472929022385
Europe,Denmark,2021-03-10,5854240,18250,731851,12.501212796195576
Europe,Denmark,2021-03-11,5854240,11548,743399,12.698471535160841
Europe,Denmark,2021-03-12,5854240,12795,756194,12.917031074913227
Europe,Denmark,2021-03-13,5854240,9740,765934,13.083406214982645
Europe,Denmark,2021-03-14,5854240,9916,775850,13.252787723086174
Europe,Denmark,2021-03-15,5854240,11930,787780,13.456571647216375
Europe,Denmark,2021-03-16,5854240,15272,803052,13.717442400721527
Europe,Denmark,2021-03-17,5854240,18799,821851,14.038560086364754
Europe,Denmark,2021-03-18,5854240,20816,842667,14.394131432944327
